seq_id	gene	len	gc	gc3	z_gc	z_gc3	codon_dist	kmer_js	n_flags
lcl|VWYP01023826.1_cds_NXR80072.1_10265	Cdcp1	2463	0.487211	0.572473	-0.440932	-0.210888	3.6611	0.0278255	0
lcl|VWYP01008247.1_cds_PYCJOC_R04858_3399		3846	0.479979	0.528861	-0.529691	-0.466706	3.53226	0.0278174	0
lcl|VWYP01005415.1_cds_NXR72937.1_2255	Chsy1	1956	0.51636	0.694785	-0.0831832	0.506567	4.40542	0.0278068	0
lcl|VWYP01010012.1_cds_NXR74596.1_4167		3312	0.51087	0.592391	-0.150563	-0.0940533	3.91797	0.0277815	0
lcl|VWYP01016923.1_cds_NXR77358.1_7214	Cdh11	2382	0.515533	0.603275	-0.0933331	-0.0302102	4.15417	0.0277323	0
lcl|VWYP01028741.1_cds_NXR82060.1_12506	Wdr3	2817	0.512247	0.601704	-0.133662	-0.0394253	3.55101	0.0277007	0
lcl|VWYP01008199.1_cds_NXR73839.1_3311	Stard13_1	3264	0.501532	0.553309	-0.265169	-0.3233	3.51595	0.0276763	0
lcl|VWYP01033145.1_cds_NXR83857.1_14464	Nfatc3	3153	0.518871	0.480495	-0.0523654	-0.750411	6.30042	0.0276715	0
lcl|VWYP01029816.1_cds_NXR82523.1_13011	Tnni3k	2493	0.547132	0.672684	0.294485	0.376928	3.86994	0.0276711	0
lcl|VWYP01034160.1_cds_NXR84209.1_14875	Abcd2	2202	0.503179	0.587193	-0.244955	-0.124544	3.82128	0.027671	0
lcl|VWYP01027666.1_cds_NXR81682.1_12064	Tubgcp2	2670	0.505618	0.676404	-0.215021	0.398749	4.00272	0.0276662	0
lcl|VWYP01029839.1_cds_NXR82545.1_13036	Ireb2	2877	0.481404	0.48488	-0.512202	-0.724689	4.52024	0.0276642	0
lcl|VWYP01033808.1_cds_NXR84096.1_14747	Sema3a	2316	0.477116	0.524611	-0.564829	-0.491636	3.94988	0.027647	0
lcl|VWYP01006818.1_cds_PYCJOC_R08008_2746		9027	0.571397	0.700233	0.592292	0.538524	3.72589	0.0276099	0
lcl|VWYP01004460.1_cds_NXR72571.1_1864	Fchsd2	2271	0.518714	0.612946	-0.0542923	0.0265178	3.9921	0.027609	0
lcl|VWYP01033818.1_cds_NXR84120.1_14773	Acac	6978	0.573087	0.773861	0.613033	0.97041	4.81119	0.0275954	0
lcl|VWYP01021682.1_cds_NXR79349.1_9438	Psme4	4824	0.470357	0.524254	-0.647783	-0.49373	3.90858	0.0275761	0
lcl|VWYP01021594.1_cds_NXR79283.1_9368	Cdc42bpa_0	3681	0.487096	0.528932	-0.442343	-0.46629	3.97593	0.0275609	0
lcl|VWYP01027222.1_cds_NXR81482.1_11860	Vtg2_0	5139	0.465849	0.468184	-0.70311	-0.822624	4.49269	0.0275588	0
lcl|VWYP01029164.1_cds_PYCJOC_R11410_12671		2853	0.479495	0.493165	-0.535631	-0.676091	4.93724	0.0275506	0
lcl|VWYP01003468.1_cds_NXR72121.1_1359	Nkrf	1983	0.488654	0.532526	-0.423222	-0.445208	4.6735	0.0275462	0
lcl|VWYP01012855.1_cds_NXR75720.1_5394	Ndst2	2637	0.50474	0.607509	-0.225797	-0.00537446	3.98056	0.0275257	0
lcl|VWYP01002178.1_cds_NXR71649.1_836	Ints2	3591	0.548037	0.690058	0.305592	0.47884	4.02306	0.0275194	0
lcl|VWYP01015959.1_cds_PYCJOC_R06452_6707		2283	0.482698	0.57293	-0.49632	-0.208207	3.37348	0.0274591	0
lcl|VWYP01001552.1_cds_NXR71414.1_568	Dnm1	2595	0.542967	0.65896	0.243367	0.296426	4.55509	0.0273272	0
lcl|VWYP01026452.1_cds_NXR81142.1_11465	Abcc5	4308	0.474698	0.528552	-0.594505	-0.468519	3.80325	0.0272719	0
lcl|VWYP01022141.1_cds_NXR79460.1_9571	Slc8a3	2745	0.506375	0.606557	-0.20573	-0.0109587	4.22793	0.0272532	0
lcl|VWYP01011325.1_cds_NXR75093.1_4713	Rnf103	2058	0.493683	0.599125	-0.3615	-0.0545532	4.45281	0.0271961	0
lcl|VWYP01033514.1_cds_NXR83960.1_14602	Kdm1a	2271	0.490533	0.471598	-0.400161	-0.802599	4.55859	0.0271729	0
lcl|VWYP01024541.1_cds_NXR80390.1_10629	Tbc1d9b	3645	0.491084	0.575309	-0.393398	-0.194253	2.88952	0.0271684	0
lcl|VWYP01020552.1_cds_NXR78808.1_8854	Myo15a_0	3219	0.54023	0.656104	0.209776	0.279673	3.87794	0.0271605	0
lcl|VWYP01022859.1_cds_NXR79675.1_9813	Arhgap31	4458	0.541723	0.589502	0.2281	-0.111	4.30748	0.027157	0
lcl|VWYP01008230.1_cds_NXR73896.1_3363	Dhx38	3690	0.565583	0.666667	0.520936	0.341633	4.66279	0.027155	0
lcl|VWYP01001579.1_cds_NXR71478.1_637	Fstl4	2355	0.528238	0.653503	0.0625967	0.264416	3.60813	0.0271475	0
lcl|VWYP01033959.1_cds_NXR84195.1_14858	Ppfibp1	2922	0.499316	0.578029	-0.292366	-0.178298	4.18559	0.0271288	0
lcl|VWYP01015261.1_cds_PYCJOC_R10320_6431		2232	0.521057	0.568548	-0.0255364	-0.233911	3.99092	0.027073	0
lcl|VWYP01022452.1_cds_PYCJOC_R07953_9664		3426	0.574723	0.726795	0.633112	0.694331	4.16601	0.0270708	0
lcl|VWYP01033538.1_cds_NXR83999.1_14636	Kat14	2331	0.525526	0.606178	0.0293121	-0.0131818	3.2449	0.0270707	0
lcl|VWYP01036846.1_cds_NXR84607.1_15317	Akap13_0	4104	0.510234	0.620614	-0.158368	0.0714966	3.82255	0.0270448	0
lcl|VWYP01026948.1_cds_NXR81355.1_11696	Dennd2a	3129	0.546181	0.663471	0.282813	0.322886	4.06968	0.0270101	0
lcl|VWYP01011491.1_cds_NXR75175.1_4803	Bard1	2289	0.533858	0.585845	0.131572	-0.132451	3.91756	0.0270057	0
lcl|VWYP01002986.1_cds_PYCJOC_R00836_1220		3969	0.538675	0.610733	0.190691	0.0135368	3.85546	0.0270048	0
lcl|VWYP01020588.1_cds_NXR78918.1_8969	Znfx1	5916	0.472617	0.492394	-0.620046	-0.680614	4.39563	0.0268966	0
lcl|VWYP01018614.1_cds_NXR78125.1_8072	Ptk2	3186	0.49027	0.532015	-0.403388	-0.448206	3.79616	0.0268663	0
lcl|VWYP01012449.1_cds_NXR75546.1_5207	Smg1	10929	0.4564	0.447708	-0.819078	-0.942732	4.71051	0.0268515	0
lcl|VWYP01029167.1_cds_NXR82222.1_12672	Znf804a	3558	0.52136	0.541315	-0.0218177	-0.393654	5.32854	0.0268443	0
lcl|VWYP01026971.1_cds_NXR81389.1_11742	Pcdhac2	2898	0.506211	0.567288	-0.207743	-0.241302	4.1674	0.0268415	0
lcl|VWYP01020528.1_cds_NXR78746.1_8778	Dennd1a	3108	0.552445	0.614865	0.359692	0.0377742	3.78091	0.026834	0
lcl|VWYP01019624.1_cds_NXR78422.1_8407	Dnah10_0	9576	0.455305	0.489662	-0.832518	-0.696639	4.1972	0.0268194	0
lcl|VWYP01019121.1_cds_PYCJOC_R05948_8291		5595	0.520822	0.522788	-0.0284206	-0.502329	7.32788	0.0267908	0
lcl|VWYP01033818.1_cds_NXR84122.1_14776	Synrg	4101	0.552304	0.591807	0.357961	-0.097479	4.84079	0.0267818	0
lcl|VWYP01007095.1_cds_NXR73424.1_2841	Ephb5	2994	0.554108	0.660321	0.380102	0.304409	4.0236	0.0267794	0
lcl|VWYP01024744.1_cds_NXR80540.1_10784	Cdan1	3663	0.495768	0.511057	-0.335911	-0.571141	4.41947	0.0267676	0
lcl|VWYP01020126.1_cds_NXR78635.1_8651	Abcc9	4671	0.481696	0.573539	-0.508618	-0.204635	3.49305	0.026764	0
lcl|VWYP01030531.1_cds_NXR82810.1_13326	Plcl1	3051	0.471976	0.553589	-0.627913	-0.321657	3.63891	0.0267461	0
lcl|VWYP01032418.1_cds_NXR83477.1_14080	Ndst4	2640	0.551515	0.732955	0.348278	0.730464	4.57992	0.026729	0
lcl|VWYP01029022.1_cds_NXR82103.1_12541	Tyw1	2196	0.548725	0.695355	0.314036	0.509911	3.94239	0.026723	0
lcl|VWYP01027231.1_cds_NXR81515.1_11882	Ptpro	3582	0.48632	0.560302	-0.451867	-0.28228	3.9786	0.0267039	0
lcl|VWYP01032720.1_cds_NXR83587.1_14197	Abcc10	4476	0.542895	0.63874	0.242484	0.17782	3.31342	0.0266927	0
lcl|VWYP01023484.1_cds_NXR79914.1_10082	Heatr5b	6219	0.47387	0.410999	-0.604667	-1.15806	6.59407	0.0266891	0
lcl|VWYP01032137.1_cds_NXR83405.1_14004	Mpo	2130	0.53615	0.64507	0.159702	0.21495	3.39772	0.0266597	0
lcl|VWYP01012855.1_cds_NXR75725.1_5388	Sec24c	3372	0.510083	0.484875	-0.160221	-0.724719	5.69975	0.0266311	0
lcl|VWYP01024121.1_cds_NXR80160.1_10370	Trmt1l	2127	0.48331	0.524683	-0.488809	-0.491214	4.33869	0.026589	0
lcl|VWYP01008891.1_cds_NXR74131.1_3648	Phka1	3708	0.559061	0.699838	0.440891	0.536207	3.84732	0.0265746	0
lcl|VWYP01027757.1_cds_NXR81727.1_12123	Map3k14	2811	0.531128	0.61793	0.098066	0.0557529	3.72697	0.0265533	0
lcl|VWYP01009332.1_cds_NXR74250.1_3779	Rfx6	2721	0.478133	0.497244	-0.552347	-0.652165	4.39914	0.0265464	0
lcl|VWYP01024182.1_cds_NXR80223.1_10440	Cfap61	3447	0.474906	0.498695	-0.591952	-0.643654	3.9835	0.0265411	0
lcl|VWYP01035196.1_cds_NXR84566.1_15271	Sec14l1_1	2151	0.503487	0.588563	-0.241175	-0.116508	3.24506	0.0265242	0
lcl|VWYP01009324.1_cds_NXR74236.1_3762	Rin2	2697	0.487208	0.540601	-0.440969	-0.397842	3.63997	0.0265168	0
lcl|VWYP01003527.1_cds_PYCJOC_R08011_1373		1932	0.515528	0.590062	-0.0933944	-0.107715	5.65015	0.0265152	0
lcl|VWYP01018272.1_cds_NXR77965.1_7897	Sin3a	3822	0.566196	0.745683	0.528459	0.805124	5.04766	0.0264746	0
lcl|VWYP01012209.1_cds_NXR75472.1_5131	Phka2	3696	0.474297	0.494318	-0.599427	-0.669328	3.78329	0.0264305	0
lcl|VWYP01017717.1_cds_NXR77668.1_7578	Tnik_0	3789	0.480602	0.477435	-0.522045	-0.76836	5.37474	0.0264234	0
lcl|VWYP01024719.1_cds_NXR80495.1_10731	Vps18	2922	0.484942	0.568789	-0.46878	-0.232498	3.55004	0.0263599	0
lcl|VWYP01016895.1_cds_NXR77327.1_7177	Vps13b	10518	0.456741	0.444666	-0.814893	-0.960576	4.80875	0.0263546	0
lcl|VWYP01015594.1_cds_NXR76788.1_6583	Ncoa2	4380	0.516438	0.545205	-0.0822259	-0.370836	6.19885	0.0263317	0
lcl|VWYP01033102.1_cds_NXR83789.1_14419	Cacna1s	5268	0.552202	0.740319	0.356709	0.77366	4.66862	0.0263261	0
lcl|VWYP01029045.1_cds_NXR82121.1_12563	Klhl6	1830	0.518033	0.670492	-0.0626503	0.36407	3.73794	0.026318	0
lcl|VWYP01033179.1_cds_NXR83885.1_14520	Ttf2	3516	0.494596	0.494881	-0.350295	-0.666026	4.73127	0.0263089	0
lcl|VWYP01032106.1_cds_NXR83372.1_13961	Sipa1l2	5151	0.457387	0.407688	-0.806965	-1.17748	5.16059	0.0262993	0
lcl|VWYP01018585.1_cds_NXR78103.1_8050	Duox2	4596	0.561358	0.740862	0.469082	0.776845	4.05962	0.0262984	0
lcl|VWYP01018643.1_cds_NXR78133.1_8082	Mut	2217	0.534957	0.608931	0.14506	0.00296669	4.06484	0.0262864	0
lcl|VWYP01032746.1_cds_NXR83664.1_14294	Fasn	7518	0.476457	0.456105	-0.572917	-0.893477	4.90783	0.0262766	0
lcl|VWYP01018585.1_cds_NXR78106.1_8058	Alpk3	4401	0.529198	0.543286	0.0743789	-0.382093	4.57966	0.026254	0
lcl|VWYP01028656.1_cds_NXR81983.1_12408	Nedd9	2451	0.516932	0.581395	-0.076163	-0.158553	3.6022	0.0262241	0
lcl|VWYP01007424.1_cds_NXR73606.1_3042	Sik2_1	2424	0.549505	0.670792	0.323609	0.36583	4.29439	0.0261992	0
lcl|VWYP01012936.1_cds_NXR75740.1_5415	Zc3h7b	2952	0.515583	0.607724	-0.0927194	-0.00411331	3.72523	0.0261773	0
lcl|VWYP01017307.1_cds_NXR77455.1_7326	Esyt3	2442	0.485667	0.536855	-0.459882	-0.419815	3.48353	0.0261254	0
lcl|VWYP01013193.1_cds_NXR75832.1_5521	Arid1b	5283	0.515048	0.518455	-0.0992855	-0.527746	6.38857	0.0260895	0
lcl|VWYP01029047.1_cds_NXR82139.1_12568	Lonp2	2322	0.504737	0.537468	-0.225833	-0.41622	4.23998	0.0260656	0
lcl|VWYP01033538.1_cds_NXR83995.1_14640	Sec23a_1	2301	0.514993	0.56193	-0.0999605	-0.272731	3.64791	0.0260306	0
lcl|VWYP01005663.1_cds_PYCJOC_R03884_2414		2679	0.494214	0.544233	-0.354983	-0.376538	4.377	0.0260157	0
lcl|VWYP01024719.1_cds_NXR80487.1_10734	Ino80	4674	0.468763	0.493582	-0.667346	-0.673645	4.68426	0.0259987	0
lcl|VWYP01026710.1_cds_NXR81258.1_11585	Sf3b3	3675	0.508571	0.571429	-0.178778	-0.217012	3.62634	0.0259786	0
lcl|VWYP01005415.1_cds_NXR72921.1_2274	Dpp8	2658	0.492852	0.564334	-0.371699	-0.25863	3.67291	0.0259553	0
lcl|VWYP01012389.1_cds_NXR75528.1_5189	Znf217	3132	0.504789	0.544061	-0.225195	-0.377547	4.21896	0.0259469	0
lcl|VWYP01012525.1_cds_NXR75567.1_5228	St5	3294	0.534001	0.620219	0.133327	0.0691796	4.51393	0.0259443	0
lcl|VWYP01023755.1_cds_PYCJOC_R06538_10204		3492	0.46449	0.492268	-0.719789	-0.681353	4.28517	0.0259349	0
lcl|VWYP01036846.1_cds_NXR84606.1_15319	Agbl1	3018	0.508946	0.584493	-0.174176	-0.140381	3.62622	0.0259264	0
lcl|VWYP01003393.1_cds_NXR72112.1_1350	Fan1	3057	0.474975	0.48577	-0.591106	-0.719469	4.04896	0.0259158	0
lcl|VWYP01033832.1_cds_PYCJOC_R10833_14794		2679	0.50168	0.583427	-0.263352	-0.146634	4.51184	0.0259014	0
lcl|VWYP01015637.1_cds_NXR76824.1_6613	Tecpr1	3597	0.509869	0.516264	-0.162848	-0.540598	5.76828	0.0258999	0
lcl|VWYP01002240.1_cds_NXR71664.1_857	Hif1a	2397	0.487276	0.521902	-0.440134	-0.507526	4.2259	0.0258996	0
lcl|VWYP01030164.1_cds_NXR82632.1_13135	Wdr47	2745	0.49071	0.513661	-0.397988	-0.555866	4.13169	0.0258946	0
lcl|VWYP01002427.1_cds_NXR71750.1_949	Sim1	2298	0.532202	0.624021	0.111247	0.0914813	4.98412	0.0258794	0
lcl|VWYP01022827.1_cds_NXR79624.1_9752	Ulk1	3159	0.537512	0.615385	0.176417	0.0408244	4.48031	0.0257866	0
lcl|VWYP01008896.1_cds_NXR74153.1_3667	Zc3h12c	2643	0.48165	0.501703	-0.509183	-0.626009	4.80619	0.0257687	0
lcl|VWYP01001924.1_cds_NXR71617.1_797	Ttll12	1878	0.503195	0.576677	-0.244759	-0.186228	3.98685	0.0257648	0
lcl|VWYP01010716.1_cds_NXR74925.1_4529	Ptch1_1	3954	0.484948	0.476841	-0.468706	-0.771844	4.43473	0.0256764	0
lcl|VWYP01014122.1_cds_NXR76231.1_5969	Kctd3	2382	0.494542	0.463476	-0.350958	-0.850241	4.95295	0.0256152	0
lcl|VWYP01032943.1_cds_NXR83746.1_14372	Heph	3459	0.515467	0.592368	-0.0941431	-0.0941883	3.53915	0.0256147	0
lcl|VWYP01016613.1_cds_NXR77190.1_7031	Clstn2	2748	0.486536	0.556769	-0.449216	-0.303004	3.43659	0.0255358	0
lcl|VWYP01022830.1_cds_NXR79634.1_9764	Dlgap1	2925	0.52547	0.594872	0.0286248	-0.0795003	3.78232	0.0255152	0
lcl|VWYP01007391.1_cds_NXR73582.1_3017	Unc79	8103	0.463902	0.482044	-0.727006	-0.741325	4.16349	0.0255087	0
lcl|VWYP01005917.1_cds_NXR73068.1_2436	Adarb1	2094	0.535817	0.611748	0.155615	0.0194906	3.37935	0.0255035	0
lcl|VWYP01033543.1_cds_NXR84006.1_14644	Rexo1	3642	0.529379	0.630972	0.0766003	0.132254	4.51325	0.0254653	0
lcl|VWYP01010940.1_cds_NXR75001.1_4612	Med13l	6579	0.586107	0.726402	0.772829	0.692026	4.29987	0.0254018	0
lcl|VWYP01019219.1_cds_NXR78371.1_8347	Rad54l	2139	0.535297	0.661992	0.149233	0.314211	3.54034	0.0253607	0
lcl|VWYP01019617.1_cds_NXR78414.1_8399	Mapk8ip3	4005	0.550312	0.641948	0.333513	0.196637	3.72358	0.0253564	0
lcl|VWYP01010079.1_cds_NXR74624.1_4188	Card11	3489	0.515621	0.662081	-0.092253	0.314733	3.95171	0.0253553	0
lcl|VWYP01026635.1_cds_PYCJOC_R03796_11518		6606	0.488495	0.564033	-0.425173	-0.260395	2.89789	0.0253231	0
lcl|VWYP01009752.1_cds_NXR74462.1_4025	Supv3l1	2391	0.493099	0.491844	-0.368668	-0.68384	4.53447	0.0253183	0
lcl|VWYP01006100.1_cds_NXR73144.1_2527	Plce1	5799	0.45663	0.460424	-0.816256	-0.868143	4.1433	0.0252741	0
lcl|VWYP01022493.1_cds_NXR79574.1_9695	Usp40	3723	0.503089	0.581789	-0.24606	-0.156242	3.18789	0.0252595	0
lcl|VWYP01002312.1_cds_NXR71733.1_923	Prrc2b	6696	0.551971	0.586022	0.353874	-0.131412	4.71315	0.025249	0
lcl|VWYP01001862.1_cds_NXR71585.1_759	Blm	4005	0.578027	0.673408	0.673662	0.381175	3.81994	0.0252419	0
lcl|VWYP01024588.1_cds_NXR80437.1_10664	Epha1	2751	0.552163	0.624864	0.356231	0.0964262	3.66129	0.0252386	0
lcl|VWYP01004861.1_cds_PYCJOC_R12242_2096		2496	0.497196	0.475962	-0.318385	-0.777	5.36835	0.0252308	0
lcl|VWYP01012710.1_cds_NXR75608.1_5273	Vps11	2814	0.482942	0.5629	-0.493326	-0.267041	4.37653	0.0252059	0
lcl|VWYP01001114.1_cds_NXR71272.1_401	Kcnb1	2580	0.511628	0.630233	-0.14126	0.12792	3.30217	0.0251983	0
lcl|VWYP01026710.1_cds_NXR81276.1_11581	Pdpr	2646	0.534014	0.630385	0.133486	0.128811	3.26077	0.0251931	0
lcl|VWYP01026646.1_cds_NXR81202.1_11528	Lnx2_0	2064	0.535368	0.613372	0.150104	0.0290166	3.86877	0.0251679	0
lcl|VWYP01003819.1_cds_PYCJOC_R06067_1515		3261	0.563937	0.73965	0.500734	0.769736	4.7026	0.0251589	0
lcl|VWYP01006390.1_cds_NXR73199.1_2593	Usp10	2289	0.526431	0.566186	0.0404192	-0.247766	4.19997	0.0251588	0
lcl|VWYP01017717.1_cds_NXR77664.1_7573	Tbc1d8	3315	0.47994	0.544796	-0.53017	-0.373235	3.26942	0.0251225	0
lcl|VWYP01016612.1_cds_NXR77189.1_7030	Dlgap2	2964	0.494939	0.484818	-0.346085	-0.725053	5.58344	0.0251163	0
lcl|VWYP01012209.1_cds_NXR75476.1_5124	Nhs	4386	0.536252	0.562927	0.160953	-0.266883	4.80265	0.0250491	0
lcl|VWYP01005697.1_cds_PYCJOC_R08585_2420		3504	0.492009	0.548801	-0.382046	-0.349743	4.6247	0.025046	0
lcl|VWYP01020104.1_cds_NXR78608.1_8620	Abl2	3315	0.565008	0.661538	0.513879	0.311548	3.93833	0.0250232	0
lcl|VWYP01002316.1_cds_NXR71736.1_933	Ptprd	3426	0.474022	0.449212	-0.602802	-0.93391	5.45078	0.0249995	0
lcl|VWYP01012685.1_cds_NXR75583.1_5246	Itih5	2853	0.534525	0.691903	0.139758	0.489662	4.49004	0.0249944	0
lcl|VWYP01012855.1_cds_NXR75715.1_5398	Vcl_0	3369	0.505788	0.500445	-0.212934	-0.633388	5.33875	0.0249902	0
lcl|VWYP01027272.1_cds_NXR81555.1_11925	Hspa12a	1971	0.524607	0.61796	0.0180331	0.0559288	3.51076	0.0249822	0
lcl|VWYP01023933.1_cds_NXR80120.1_10321	Eif4enif1	2940	0.501361	0.447959	-0.267267	-0.94126	5.70592	0.0249688	0
lcl|VWYP01010951.1_cds_NXR75007.1_4617	Adam17	2406	0.483791	0.554863	-0.482906	-0.314184	3.91966	0.0249359	0
lcl|VWYP01031247.1_cds_PYCJOC_R15659_13594		3981	0.497111	0.495102	-0.319428	-0.664729	5.30025	0.0249343	0
lcl|VWYP01028728.1_cds_NXR82053.1_12488	Pik3r4	4083	0.466079	0.479794	-0.700287	-0.754523	4.14389	0.0249326	0
lcl|VWYP01020588.1_cds_NXR78931.1_8957	Pcif1	2136	0.550094	0.66573	0.330838	0.336137	4.229	0.0249159	0
lcl|VWYP01010279.1_cds_NXR74706.1_4291	Ripk4	2373	0.547408	0.677623	0.297872	0.405899	4.14276	0.0249068	0
lcl|VWYP01001849.1_cds_NXR71558.1_728	Sorcs1	3147	0.492533	0.57388	-0.375614	-0.202635	3.33331	0.0248954	0
lcl|VWYP01023740.1_cds_PYCJOC_R01764_10159		4536	0.472443	0.53836	-0.622181	-0.410987	3.59639	0.024894	0
lcl|VWYP01018429.1_cds_NXR78016.1_7952	Slit3	3792	0.534019	0.655854	0.133548	0.278207	4.96264	0.0248774	0
lcl|VWYP01010916.1_cds_NXR74969.1_4576	Trappc10	3753	0.481481	0.572342	-0.511257	-0.211656	3.32156	0.024876	0
lcl|VWYP01021178.1_cds_NXR79118.1_9188	Acsl6	2124	0.520716	0.586158	-0.0297216	-0.130615	2.89889	0.0248441	0
lcl|VWYP01009355.1_cds_NXR74338.1_3851	Kdm4a	3162	0.499684	0.543643	-0.287849	-0.379998	3.37535	0.0247926	0
lcl|VWYP01033846.1_cds_NXR84175.1_14836	Naa25	2862	0.489518	0.595388	-0.412618	-0.0764736	3.47955	0.0247777	0
lcl|VWYP01060581.1_cds_NXR84764.1_15501	Acly	3306	0.517241	0.584392	-0.0723706	-0.140974	3.76585	0.0247772	0
lcl|VWYP01013086.1_cds_NXR75771.1_5451	Usp38_0	3114	0.493577	0.517341	-0.362801	-0.53428	4.32312	0.0247636	0
lcl|VWYP01034229.1_cds_NXR84304.1_14978	Dse	2874	0.497912	0.561587	-0.309597	-0.274743	3.93097	0.0247608	0
lcl|VWYP01027728.1_cds_NXR81720.1_12108	Pla2g4e_0	2325	0.489032	0.587097	-0.418583	-0.125107	3.65334	0.0247589	0
lcl|VWYP01026226.1_cds_NXR80977.1_11277	Rapgef2	4083	0.472447	0.473181	-0.622132	-0.793313	4.1582	0.0247508	0
lcl|VWYP01018605.1_cds_NXR78122.1_8069	Prdm15_0	3390	0.50767	0.60177	-0.189836	-0.0390382	3.77363	0.024747	0
lcl|VWYP01003918.1_cds_NXR72386.1_1648	Cux1_0	4167	0.546676	0.62059	0.288888	0.0713558	4.91908	0.0247455	0
lcl|VWYP01005415.1_cds_NXR72917.1_2273	Igdcc4	3765	0.553519	0.641434	0.372873	0.193622	3.7082	0.0247052	0
lcl|VWYP01016654.1_cds_NXR77233.1_7074	Hdac9	2847	0.517387	0.536354	-0.0705787	-0.422754	5.0263	0.0247038	0
lcl|VWYP01005197.1_cds_NXR72877.1_2215	Dnajc16	2277	0.524813	0.683794	0.0205613	0.442097	4.22656	0.0246993	0
lcl|VWYP01027842.1_cds_PYCJOC_R13056_12148		5484	0.476842	0.514223	-0.568192	-0.55257	3.89527	0.0246899	0
lcl|VWYP01024153.1_cds_NXR80201.1_10418	Pcdh11x	3036	0.500659	0.601779	-0.275883	-0.0389854	4.41512	0.0246726	0
lcl|VWYP01004764.1_cds_NXR72735.1_2050	Dclk2	2247	0.541166	0.636849	0.221263	0.166728	3.8841	0.024672	0
lcl|VWYP01002236.1_cds_NXR71662.1_852	Dlc1_0	3276	0.501526	0.584249	-0.265242	-0.141813	3.97849	0.0246594	0
lcl|VWYP01007140.1_cds_NXR73463.1_2885	Magi3	3186	0.499058	0.495292	-0.295532	-0.663615	4.45758	0.0246411	0
lcl|VWYP01019020.1_cds_NXR78258.1_8217	Pkp4	3348	0.566607	0.666667	0.533503	0.341633	4.51119	0.0246394	0
lcl|VWYP01027222.1_cds_NXR81496.1_11853	Syde2	2775	0.532252	0.578378	0.111861	-0.176251	4.16196	0.0245658	0
lcl|VWYP01027620.1_cds_NXR81633.1_12012	Atp10a	4551	0.462755	0.487805	-0.741083	-0.707532	4.06218	0.0245538	0
lcl|VWYP01012334.1_cds_NXR75486.1_5143	Fbxo38	3555	0.542897	0.652321	0.242508	0.257483	3.73375	0.0244835	0
lcl|VWYP01012449.1_cds_NXR75553.1_5210	Xylt1	2490	0.545382	0.707229	0.273007	0.579561	4.00487	0.024479	0
lcl|VWYP01007825.1_cds_NXR73751.1_3214	Fignl1	2043	0.526676	0.538913	0.0434261	-0.407744	4.75207	0.0244493	0
lcl|VWYP01029577.1_cds_NXR82413.1_12897	Arvcf	2949	0.549	0.657172	0.317411	0.285938	3.9192	0.024447	0
lcl|VWYP01004898.1_cds_NXR72798.1_2121	Zranb1	2133	0.517112	0.575246	-0.0739538	-0.194622	4.58076	0.0244469	0
lcl|VWYP01003538.1_cds_NXR72145.1_1387	Sos2	3576	0.530201	0.687919	0.0866888	0.466293	4.00424	0.0244316	0
lcl|VWYP01029794.1_cds_NXR82490.1_12970	Ube2o	3525	0.551206	0.658723	0.344485	0.295036	3.67736	0.0243822	0
lcl|VWYP01030205.1_cds_NXR82698.1_13202	Insr	3975	0.562013	0.744151	0.477121	0.796138	4.49254	0.0243087	0
lcl|VWYP01002351.1_cds_NXR71741.1_940		5559	0.49991	0.477064	-0.285076	-0.770536	5.81888	0.0242738	0
lcl|VWYP01005544.1_cds_PYCJOC_R10812_2310		5028	0.542761	0.590692	0.240839	-0.104019	3.78867	0.0242461	0
lcl|VWYP01016921.1_cds_NXR77356.1_7206	Nhsl1	4983	0.506121	0.496689	-0.208848	-0.65542	6.26305	0.0242168	0
lcl|VWYP01017922.1_cds_NXR77721.1_7633	Fam135b	4248	0.474341	0.5	-0.598887	-0.635999	3.97275	0.024189	0
lcl|VWYP01013420.1_cds_NXR75899.1_5593	Usp38_1	2988	0.522758	0.646586	-0.00465989	0.223843	3.47182	0.0241856	0
lcl|VWYP01002234.1_cds_NXR71656.1_847	Adnp	3309	0.527047	0.653672	0.0479795	0.265408	4.31764	0.0241372	0
lcl|VWYP01010613.1_cds_PYCJOC_R14154_4469		3054	0.513266	0.539823	-0.121156	-0.402406	4.39283	0.0241243	0
lcl|VWYP01003274.1_cds_NXR72056.1_1289	Cntnap5	2676	0.515321	0.622197	-0.095935	0.0807821	3.9694	0.0241164	0
lcl|VWYP01017727.1_cds_NXR77677.1_7583	Atp8b5	3489	0.474635	0.573517	-0.595278	-0.204764	3.6995	0.0240973	0
lcl|VWYP01028741.1_cds_NXR82064.1_12497	Casr	2982	0.525486	0.662978	0.0288211	0.319995	4.37388	0.0240861	0
lcl|VWYP01010350.1_cds_NXR74777.1_4374	Cfap65	5109	0.4954	0.543746	-0.340427	-0.379394	3.26291	0.0240838	0
lcl|VWYP01031403.1_cds_NXR83142.1_13703	Zfyve1	2346	0.518329	0.56266	-0.0590175	-0.268449	4.02266	0.0240822	0
lcl|VWYP01009355.1_cds_NXR74339.1_3850	Ptprf	5589	0.560565	0.691358	0.459349	0.486465	3.96136	0.0240596	0
lcl|VWYP01012337.1_cds_NXR75489.1_5148		3237	0.55916	0.650602	0.442106	0.2474	4.47729	0.0240137	0
